ID,NDC
67751192,6775119201
67773001,6777300102
67777002,6777700201
67777003,6777700301
67777004,6777700401
67777005,6777700500
67777006,6777700610
67777007,6777700750
67777008,6777700810
67777009,6777700940
67777010,6777701001
67777014,6777701463
67777113,6777711350
67777116,6777711610
67777118,6777711840
67777119,6777711900
67777121,6777712113
67777129,6777712900
67777139,6777713980
67777141,6777714130
67777142,6777714250
67777144,6777714410
67777146,6777714630
67777147,6777714730
67777161,6777716110
67777175,6777717501
67777201,6777720110
67777214,6777721401
67777217,6777721701
67777231,6777723101
67777233,6777723301
67777234,6777723401
67777243,6777724301
67777244,6777724401
67777245,6777724501
67777246,6777724601
67777251,6777725101
67777300,6777730001
67777308,6777730801
67777316,6777731601
67777317,6777731701
67777318,6777731801
67777320,6777732001
67777402,6777740201
67777403,6777740301
67777405,6777740501
67777407,6777740701
67777408,6777740803
67777410,6777741004
67777414,6777741401
67777419,6777741901
67777420,6777742001
67787347,6778734710
67787348,6778734810
67787349,6778734910
67787407,6778740727
67787515,6778751571
67795033,6779503302
67795100,6779510001
67850021,6785002110
67850022,6785002210
67850023,6785002310
67850024,6785002410
67850031,6785003110
67850032,6785003210
67850041,6785004110
67850042,6785004210
67850552,6785055201
67857804,6785780445
67857806,6785780619
67857808,6785780804
67857809,6785780938
67857812,6785781261
67858001,6785800101
67858693,6785869324
67858698,6785869802
67860072,6786007269
67860166,6786016638
67860318,6786031869
67860664,6786066469
67860686,6786068638
67860810,6786081043
67860845,6786084543
67860871,6786087143
67877105,6787710501
67877106,6787710601
67877116,6787711601
67877119,6787711905
67877120,6787712005
67877121,6787712105
67877124,6787712405
67877128,6787712801
67877146,6787714601
67877147,6787714701
67877148,6787714801
67877149,6787714901
67877159,6787715901
67877164,6787716401
67877165,6787716501
67877166,6787716660
67877167,6787716760
67877169,6787716930
67877170,6787717030
67877197,6787719705
67877198,6787719805
67877199,6787719905
67877215,6787721501
67877216,6787721601
67877217,6787721701
67877218,6787721801
67877219,6787721901
67877220,6787722001
67877221,6787722101
67877222,6787722201
67877223,6787722301
67877224,6787722401
67877225,6787722501
67877229,6787722911
67877230,6787723022
67877242,6787724201
67877245,6787724501
67877246,6787724601
67877247,6787724710
67877248,6787724801
67877249,6787724901
67877250,6787725001
67877251,6787725115
67877254,6787725401
67877255,6787725501
67877259,6787725930
67877260,6787726030
67877261,6787726101
67877262,6787726201
67877263,6787726301
67877264,6787726401
67877265,6787726501
67877266,6787726601
67877274,6787727430
67877275,6787727530
67877286,6787728605
67877288,6787728801
67877290,6787729001
67877291,6787729101
67877292,6787729201
67877293,6787729301
67877297,6787729730
67877317,6787731715
67877318,6787731815
67877319,6787731901
67877320,6787732001
67877321,6787732101
67877413,6787741301
67877414,6787741401
67877415,6787741505
67877416,6787741605
67877417,6787741705
67877418,6787741805
67877419,6787741901
67877428,6787742801
67877429,6787742901
67877430,6787743001
67877431,6787743101
67877432,6787743201
67877433,6787743301
67877434,6787743401
67877435,6787743501
67877436,6787743601
67877437,6787743701
67877438,6787743801
67877439,6787743905
67877440,6787744005
67877441,6787744105
67877442,6787744205
67877443,6787744330
67877444,6787744405
67877445,6787744505
67877446,6787744605
67877447,6787744705
67877450,6787745001
67877454,6787745405
67877455,6787745505
67877457,6787745747
67877458,6787745812
67877459,6787745912
67877462,6787746205
67877463,6787746305
67877464,6787746405
67877465,6787746505
67877466,6787746605
67877467,6787746705
67877468,6787746805
67877469,6787746905
67877470,6787747075
67877471,6787747175
67877472,6787747275
67877473,6787747379
67877477,6787747750
67877478,6787747805
67877479,6787747905
67877482,6787748205
67877483,6787748305
67877484,6787748405
67877490,6787749001
67877499,6787749930
67877500,6787750030
67877501,6787750130
67877502,6787750230
67877503,6787750301
67877504,6787750401
67877505,6787750501
67877506,6787750605
67877507,6787750701
67877508,6787750801
67877509,6787750905
67877510,6787751005
67877511,6787751105
67877512,6787751205
67877513,6787751305
67877514,6787751405
67877523,6787752330
67877527,6787752730
67877528,6787752830
67877537,6787753707
67877538,6787753807
67877539,6787753907
67877540,6787754007
67877541,6787754107
67877542,6787754207
67877544,6787754468
67877545,6787754568
67877549,6787754930
67877550,6787755030
67877551,6787755130
67877561,6787756101
67877562,6787756201
67877563,6787756301
67877568,6787756860
67877569,6787756960
67877570,6787757060
67877573,6787757301
67877574,6787757401
67877575,6787757501
67877576,6787757601
67877577,6787757701
67877578,6787757801
67877584,6787758401
67877589,6787758901
67877604,6787760430
67877605,6787760530
67877610,6787761005
67877611,6787761105
67877612,6787761205
67877613,6787761305
67877614,6787761405
67877616,6787761601
67877617,6787761701
67877618,6787761801
67877623,6787762319
67877625,6787762519
67877633,6787763390
67877634,6787763430
67877643,6787764301
67877644,6787764401
67877648,6787764811
67877655,6787765501
67877656,6787765601
67877657,6787765701
67877665,6787766501
67877666,6787766601
67877696,6787769601
67877697,6787769701
67879101,6787910111
67879102,6787910251
67879103,6787910311
67879104,6787910451
67879201,6787920113
67879301,6787930151
67879302,6787930251
67879303,6787930351
67879304,6787930451
67879305,6787930513
67879306,6787930651
67879307,6787930751
67879308,6787930851
67879309,6787930951
67899001,6789900101
679050001,6790500011
67919011,6791901101
67919012,6791901201
67919020,6791902010
67919030,6791903001
67919040,6791904001
67919041,6791904101
679321313,6793213131
679382075,6793820751
679382076,6793820761
679382077,6793820771
679382078,6793820781
679382079,6793820791
679382080,6793820801
679382081,6793820811
679382082,6793820821
679383050,6793830501
679383051,6793830511
679383052,6793830521
67939010,6793901023
67939020,6793902010
67979001,6797900101
67979002,6797900201
67979500,6797950001
67979511,6797951143
67996457,6799645710
67996575,6799657510
67996876,6799687601
68001001,6800100100
68001002,6800100200
68001003,6800100300
68001004,6800100400
68001005,6800100501
68001006,6800100600
68001007,6800100700
68001105,6800110500
68001106,6800110600
68001111,6800111104
68001112,6800111203
68001113,6800111306
68001114,6800111406
68001115,6800111506
68001116,6800111603
68001117,6800111703
68001118,6800111803
68001119,6800111900
68001120,6800112000
68001121,6800112100
68001122,6800112200
68001129,6800112900
68001130,6800113000
68001131,6800113100
68001132,6800113200
68001133,6800113300
68001134,6800113400
68001135,6800113500
68001136,6800113606
68001137,6800113706
68001138,6800113806
68001139,6800113906
68001140,6800114004
68001141,6800114100
68001142,6800114200
68001143,6800114300
68001150,6800115006
68001151,6800115100
68001152,6800115200
68001153,6800115300
68001154,6800115400
68001155,6800115504
68001156,6800115600
68001157,6800115700
68001158,6800115800
68001159,6800115900
68001160,6800116000
68001161,6800116100
68001162,6800116200
68001163,6800116300
68001171,6800117100
68001172,6800117200
68001176,6800117605
68001177,6800117700
68001178,6800117800
68001179,6800117900
68001180,6800118000
68001181,6800118100
68001182,6800118200
68001183,6800118300
68001184,6800118400
68001185,6800118500
68001187,6800118705
68001188,6800118805
68001189,6800118905
68001195,6800119500
68001196,6800119600
68001197,6800119700
68001204,6800120400
68001205,6800120500
68001206,6800120600
68001222,6800122200
68001223,6800122300
68001225,6800122500
68001228,6800122804
68001229,6800122900
68001231,6800123106
68001232,6800123206
68001233,6800123300
68001234,6800123400
68001235,6800123500
68001237,6800123700
68001238,6800123800
68001239,6800123900
68001240,6800124000
68001241,6800124100
68001242,6800124200
68001243,6800124300
68001244,6800124400
68001245,6800124500
68001246,6800124604
68001247,6800124704
68001248,6800124803
68001249,6800124901
68001250,6800125001
68001251,6800125104
68001252,6800125204
68001253,6800125320
68001254,6800125404
68001255,6800125506
68001256,6800125604
68001257,6800125704
68001259,6800125900
68001260,6800126005
68001263,6800126303
68001264,6800126403
68001265,6800126525
68001266,6800126627
68001270,6800127000
68001279,6800127900
68001280,6800128000
68001281,6800128100
68001282,6800128225
68001283,6800128327
68001284,6800128425
68001285,6800128536
68001286,6800128638
68001303,6800130300
68001308,6800130800
68001309,6800130900
68001313,6800131356
68001314,6800131400
68001315,6800131500
68001316,6800131600
68001317,6800131700
68001318,6800131800
68001319,6800131900
68001321,6800132103
68001322,6800132203
68001323,6800132331
68001324,6800132457
68001325,6800132500
68001326,6800132600
68001327,6800132700
68001328,6800132800
68001329,6800132967
68001330,6800133060
68001331,6800133165
68001332,6800133200
68001333,6800133300
68001334,6800133400
68001335,6800133500
68001336,6800133600
68001337,6800133700
68001338,6800133862
68001339,6800133964
68001341,6800134136
68001342,6800134234
68001343,6800134300
68001344,6800134400
68001345,6800134526
68001347,6800134736
68001348,6800134836
68001350,6800135068
68001351,6800135160
68001352,6800135271
68001353,6800135372
68001354,6800135431
68001355,6800135525
68001356,6800135600
68001357,6800135700
68001358,6800135800
68001359,6800135937
68001360,6800136000
68001361,6800136103
68001362,6800136206
68001363,6800136305
68001364,6800136400
68001365,6800136500
68001366,6800136687
68001367,6800136700
68001368,6800136804
68001370,6800137027
68001371,6800137132
68001372,6800137232
68001373,6800137300
68001374,6800137400
68001375,6800137500
68001376,6800137668
68001377,6800137700
68001378,6800137800
68001381,6800138100
68001382,6800138200
68001383,6800138300
68001384,6800138400
68001385,6800138500
68001386,6800138600
68001387,6800138700
68001388,6800138800
68001389,6800138936
68001390,6800139077
68001391,6800139179
68001396,6800139600
68001397,6800139700
68001398,6800139800
68001399,6800139900
68001400,6800140000
68001401,6800140100
68001402,6800140203
68001403,6800140303
68001404,6800140403
68001405,6800140506
68001406,6800140673
68001407,6800140775
68001408,6800140831
68001411,6800141100
68001412,6800141200
68001413,6800141306
68001414,6800141404
68001415,6800141504
68001416,6800141636
68001417,6800141737
68001418,6800141838
68001421,6800142122
68001422,6800142237
68001423,6800142300
68001424,6800142485
68001428,6800142800
68001429,6800142900
68001430,6800143000
68001431,6800143100
68007300,6800730001
68007301,6800730101
68012002,6801200213
68012003,6801200316
68012004,6801200450
68012052,6801205230
68012054,6801205403
68012102,6801210230
68012104,6801210405
68012258,6801225820
68012309,6801230901
68012350,6801235002
68012490,6801249090
68012495,6801249507
68016001,6801600115
68016002,6801600201
68016003,6801600324
68016006,6801600664
68016007,6801600714
68016008,6801600801
68016009,6801600901
68016010,6801601081
68016015,6801601579
68016023,6801602343
68016029,6801602914
68016032,6801603240
68016033,6801603340
68016035,6801603506
68016039,6801603932
68016040,6801604080
68016042,6801604240
68016043,6801604340
68016044,6801604425
68016046,6801604630
68016047,6801604725
68016049,6801604916
68016051,6801605118
68016052,6801605207
68016053,6801605310
68016054,6801605409
68016056,6801605640
68016057,6801605740
68016058,6801605812
68016063,6801606302
68016066,6801606605
68016067,6801606702
68016069,6801606927
68016070,6801607009
68016071,6801607160
68016073,6801607301
68016075,6801607502
68016076,6801607601
68016080,6801608002
68016084,6801608408
68016086,6801608681
68016087,6801608781
68016088,6801608810
68016094,6801609410
68016096,6801609630
68016097,6801609725
68016098,6801609804
68016099,6801609902
68016102,6801610201
68016105,6801610510
68016106,6801610608
68016107,6801610701
68016108,6801610830
68016110,6801611000
68016116,6801611600
68016118,6801611825
68016120,6801612001
68016121,6801612191
68016122,6801612210
68016123,6801612306
68016124,6801612430
68016125,6801612524
68016127,6801612704
68016128,6801612820
68016129,6801612912
68016130,6801613004
68016131,6801613108
68016147,6801614716
68016148,6801614816
68016152,6801615201
68016153,6801615315
68016156,6801615604
68016159,6801615902
68016161,6801616100
68016163,6801616301
68016165,6801616500
68016166,6801616608
68016167,6801616701
68016183,6801618305
68016187,6801618716
68016197,6801619730
68016198,6801619800
68016202,6801620216
68016204,6801620469
68016206,6801620660
68016216,6801621600
68016219,6801621912
68016220,6801622025
68016226,6801622601
68016228,6801622800
68016230,6801623004
68016231,6801623100
68016235,6801623518
68016236,6801623608
68016237,6801623708
68016238,6801623808
68016239,6801623908
68016240,6801624004
68016241,6801624104
68016243,6801624302
68016248,6801624875
68016249,6801624900
68016256,6801625608
68016259,6801625900
68016278,6801627800
68016279,6801627900
68016280,6801628049
68016281,6801628149
68016284,6801628444
68016285,6801628544
68016286,6801628662
68016287,6801628762
68016288,6801628888
68016289,6801628988
68016290,6801629088
68016291,6801629101
68016292,6801629244
68016293,6801629344
68016294,6801629414
68016296,6801629605
68016301,6801630106
68016315,6801631514
68016317,6801631712
68016318,6801631877
68016322,6801632212
68016333,6801633301
68016336,6801633601
68016342,6801634206
68016343,6801634306
68016369,6801636912
68016370,6801637016
68016374,6801637414
68016375,6801637512
68016376,6801637632
68016378,6801637830
68016382,6801638200
68016392,6801639208
68016400,6801640096
68016401,6801640101
68016408,6801640801
68016413,6801641396
68016414,6801641400
68016415,6801641500
68016437,6801643700
68016468,6801646812
68016469,6801646912
68016471,6801647101
68016473,6801647324
68016474,6801647400
68016511,6801651172
68016513,6801651372
68016515,6801651596
68016516,6801651600
68016526,6801652631
68016528,6801652800
68016531,6801653124
68016551,6801655114
68016557,6801655708
68016558,6801655808
68016559,6801655900
68016560,6801656000
68016586,6801658603
68016593,6801659316
68016598,6801659816
68016599,6801659916
68016600,6801660048
68016606,6801660600
68016607,6801660700
68016608,6801660800
68016609,6801660900
68016610,6801661000
68016611,6801661100
68016614,6801661400
68016615,6801661500
68016618,6801661800
68016619,6801661912
68016622,6801662201
68016623,6801662301
68016624,6801662412
68016626,6801662680
68016629,6801662912
68016631,6801663100
68016632,6801663200
68016633,6801663310
68016634,6801663400
68016635,6801663510
68016636,6801663610
68016638,6801663806
68016639,6801663916
68016640,6801664010
68016641,6801664100
68016642,6801664212
68016643,6801664330
68016645,6801664508
68016647,6801664712
68016648,6801664800
68016649,6801664900
68016650,6801665005
68016651,6801665105
68016652,6801665200
68016653,6801665346
68016654,6801665405
68016660,6801666005
68016661,6801666105
68016663,6801666346
68016664,6801666477
68016665,6801666500
68016666,6801666600
68016667,6801666700
68016668,6801666800
68016669,6801666900
68016670,6801667000
68016673,6801667325
68016674,6801667414
68016675,6801667500
68016678,6801667800
68016679,6801667900
68016680,6801668016
68016682,6801668224
68016683,6801668381
68016685,6801668501
68016686,6801668650
68016687,6801668724
68016688,6801668810
68016689,6801668936
68016690,6801669018
68016691,6801669160
68016692,6801669218
68016693,6801669338
68016694,6801669410
68016695,6801669560
68016697,6801669760
68016698,6801669804
68016699,6801669904
68016700,6801670090
68016702,6801670202
68016703,6801670302
68016704,6801670402
68016705,6801670508
68016706,6801670608
68016707,6801670712
68016708,6801670808
68016709,6801670908
68016710,6801671008
68016712,6801671204
68016713,6801671304
68016715,6801671501
68016722,6801672212
68016723,6801672300
68016724,6801672415
68016725,6801672504
68016726,6801672608
68016728,6801672850
68016729,6801672904
68016730,6801673008
68016731,6801673104
68016732,6801673201
68016735,6801673500
68016736,6801673624
68016739,6801673904
68016740,6801674004
68016742,6801674204
68016744,6801674404
68016745,6801674500
68016746,6801674660
68016747,6801674710
68016756,6801675642
68016757,6801675715
68016758,6801675842
68016759,6801675914
68016760,6801676014
68016769,6801676903
68016778,6801677802
68016789,6801678948
68016793,6801679315
68016795,6801679548
68016804,6801680443
68016807,6801680704
68016810,6801681043
68016811,6801681118
68016820,6801682091
68016821,6801682145
68016822,6801682243
68016826,6801682638
68016831,6801683143
68016871,6801687143
68016876,6801687605
68016877,6801687716
68016878,6801687816
68016879,6801687948
68016939,6801693930
68016940,6801694004
68016941,6801694177
68016942,6801694204
68016943,6801694304
68016944,6801694404
68016952,6801695249
68016995,6801699503
680220001,6802200011
680220119,6802201191
68025046,6802504610
68025047,6802504702
68025065,6802506507
68025066,6802506607
68025067,6802506707
68025071,6802507130
68025072,6802507230
68025073,6802507330
68025074,6802507462
68025075,6802507530
68025076,6802507630
68025077,6802507730
68025079,6802507930
68025080,6802508030
68025081,6802508130
68025082,6802508230
68025083,6802508307
68025084,6802508410
68025086,6802508607
68026116,6802611630
68026117,6802611730
68026118,6802611803
68026119,6802611930
68026120,6802612030
68026121,6802612130
68026122,6802612230
68026123,6802612330
68026127,6802612730
68026128,6802612830
68026129,6802612930
68026130,6802613030
68026131,6802613130
68026133,6802613330
68026134,6802613430
68026140,6802614001
68026501,6802650103
68026503,6802650301
68026650,6802665005
68026800,6802680030
68026802,6802680230
68026803,6802680330
68026804,6802680430
68026805,6802680530
68026806,6802680630
68026807,6802680730
68026808,6802680830
68047120,6804712016
68047129,6804712916
68047143,6804714316
68047185,6804718516
68047186,6804718616
68047252,6804725201
68047253,6804725301
68047255,6804725501
68047702,6804770201
68047713,6804771301
68047714,6804771401
68047720,6804772001
68047721,6804772101
68047722,6804772201
680629098,6806290981
680629099,6806290991
680629100,6806291001
680629103,6806291031
680629104,6806291041
680629105,6806291051
680629106,6806291061
680629107,6806291071
680629108,6806291081
680629109,6806291091
680629110,6806291101
680629111,6806291111
680711026,6807110263
680711054,6807110544
680711146,6807111462
680711212,6807112121
680711255,6807112553
680711288,6807112883
680711292,6807112922
680711330,6807113305
680711332,6807113325
680711333,6807113335
680711334,6807113340
680711348,6807113489
680711350,6807113504
680711368,6807113680
680711392,6807113922
680711395,6807113953
680711419,6807114192
680711513,6807115135
680711514,6807115144
680711515,6807115159
680711517,6807115179
680711522,6807115223
680711524,6807115246
680711525,6807115255
680711526,6807115268
680711528,6807115285
680711530,6807115305
680711533,6807115333
680711538,6807115385
680711547,6807115471
680711548,6807115483
680711549,6807115490
680711550,6807115506
680711553,6807115539
680711557,6807115573
680711558,6807115581
680711563,6807115635
680711566,6807115663
680711571,6807115719
680711572,6807115729
680711578,6807115789
680711579,6807115793
680711581,6807115813
680711582,6807115823
680711585,6807115850
680711588,6807115885
680711593,6807115934
680711594,6807115943
680711599,6807115991
680711600,6807116003
680711601,6807116019
680711603,6807116035
680711605,6807116053
680711606,6807116064
680711607,6807116075
680711608,6807116083
680711612,6807116126
680711614,6807116145
680711616,6807116163
680711617,6807116173
680711618,6807116185
680711619,6807116191
680711620,6807116203
680711623,6807116231
680711624,6807116245
680711625,6807116253
680711626,6807116262
680711628,6807116284
680711629,6807116297
680711630,6807116303
680711633,6807116336
680711635,6807116355
680711637,6807116372
680711638,6807116385
680711640,6807116403
680711643,6807116434
680711646,6807116469
680711647,6807116471
680711649,6807116495
680711650,6807116505
680711651,6807116515
680711653,6807116535
680711654,6807116543
680711655,6807116555
680711656,6807116560
680711657,6807116575
680711658,6807116581
680711661,6807116615
680711670,6807116702
680711671,6807116713
680711672,6807116721
680711673,6807116739
680711675,6807116751
680711682,6807116823
680711683,6807116832
680711684,6807116849
680711687,6807116879
680711691,6807116918
680711695,6807116959
680711700,6807117009
680711701,6807117011
680711703,6807117037
680711708,6807117081
680711709,6807117093
680711711,6807117119
680711720,6807117205
680711722,6807117225
680711729,6807117299
680711730,6807117303
680711733,6807117336
680711734,6807117345
680711735,6807117354
680711736,6807117361
680711737,6807117372
680711739,6807117395
680711740,6807117401
680711743,6807117436
680711744,6807117443
680711746,6807117463
680711753,6807117537
680711754,6807117545
680711755,6807117559
680711760,6807117601
680711761,6807117615
680711766,6807117661
680711767,6807117674
680711769,6807117691
680711770,6807117701
680711771,6807117711
680711772,6807117725
680711773,6807117731
680711774,6807117741
680711775,6807117751
680711777,6807117771
680711778,6807117781
680711779,6807117791
680711780,6807117804
680711781,6807117811
680711783,6807117831
680711784,6807117845
680711785,6807117852
680711786,6807117861
680711787,6807117871
680711788,6807117886
680711789,6807117895
680711792,6807117922
680711794,6807117941
680711795,6807117951
680711797,6807117971
680711799,6807117996
680711800,6807118001
680711803,6807118038
680711804,6807118043
680711806,6807118061
680711808,6807118081
680711809,6807118091
680711811,6807118111
680711812,6807118125
680711814,6807118141
680711815,6807118151
680711816,6807118163
680711817,6807118171
680711818,6807118185
680711819,6807118191
680711820,6807118202
680711824,6807118242
680711825,6807118251
680711828,6807118281
680711829,6807118291
680711834,6807118341
680711836,6807118361
680711837,6807118376
680711841,6807118411
680711842,6807118423
680711843,6807118431
680711844,6807118445
680711847,6807118473
680711856,6807118561
680711860,6807118602
680711863,6807118633
680711864,6807118641
680711865,6807118657
680711866,6807118661
680711868,6807118689
680711869,6807118696
680711870,6807118701
680711871,6807118714
680711873,6807118733
680711875,6807118751
680711876,6807118761
680711877,6807118771
680711880,6807118809
680711884,6807118843
680711885,6807118853
680711886,6807118863
680711887,6807118871
680711888,6807118881
680711889,6807118893
680711890,6807118906
680711891,6807118912
680711894,6807118943
680711895,6807118953
680711896,6807118963
680711897,6807118971
680711901,6807119013
680711902,6807119023
680711903,6807119033
680711904,6807119041
680711905,6807119053
680711906,6807119063
680711907,6807119071
680711908,6807119081
680711909,6807119092
680711910,6807119103
680711914,6807119143
680711915,6807119153
680711918,6807119183
680711922,6807119223
680711924,6807119242
680711925,6807119253
680711926,6807119263
680711927,6807119272
680711928,6807119283
680711929,6807119293
680711931,6807119313
680711933,6807119333
680711934,6807119341
680711935,6807119353
680711936,6807119363
680711937,6807119373
680711938,6807119383
680711939,6807119392
680711940,6807119403
680711941,6807119412
680711942,6807119423
680711945,6807119452
680711948,6807119484
680711950,6807119503
680711951,6807119514
680711953,6807119533
680711954,6807119543
680711956,6807119563
680711958,6807119583
680711959,6807119591
680711961,6807119611
680711962,6807119623
680711963,6807119633
680711964,6807119641
680711965,6807119653
680711966,6807119661
680711967,6807119672
680711968,6807119681
680711969,6807119692
680711970,6807119701
680711971,6807119713
680711973,6807119733
680711974,6807119743
680711975,6807119753
680711977,6807119772
680711978,6807119781
680711979,6807119791
680711980,6807119802
680711981,6807119811
680711982,6807119821
680711984,6807119842
680711985,6807119851
680711987,6807119871
680711988,6807119881
680711989,6807119893
680711990,6807119903
680711991,6807119913
680711993,6807119933
680711994,6807119942
680711995,6807119951
680711997,6807119971
680711999,6807119991
680712012,6807120123
680712013,6807120136
680712014,6807120146
680712018,6807120186
680712019,6807120199
680712021,6807120213
680712026,6807120263
680712033,6807120333
680712035,6807120353
680712036,6807120363
680712037,6807120373
680712042,6807120423
680712045,6807120453
680712051,6807120513
680712052,6807120523
680712055,6807120553
680712065,6807120653
680712072,6807120721
680712082,6807120826
680712088,6807120883
680712099,6807120994
680712110,6807121101
680712112,6807121123
680712113,6807121136
680712115,6807121153
680712123,6807121233
680712131,6807121313
680712133,6807121333
680712134,6807121343
680712135,6807121353
680712138,6807121383
680712139,6807121393
680712147,6807121471
680712153,6807121533
680712164,6807121643
680712166,6807121661
680712170,6807121703
680712171,6807121719
680712175,6807121753
680712178,6807121782
680712179,6807121799
680712180,6807121809
680712183,6807121839
680712185,6807121852
680712186,6807121861
680712188,6807121881
680712189,6807121893
680712190,6807121903
680712191,6807121913
680712193,6807121936
680712195,6807121953
680712196,6807121964
680712197,6807121971
680712198,6807121983
680712199,6807121994
680713001,6807130012
680713002,6807130022
680713003,6807130033
680713006,6807130062
680713007,6807130072
680713008,6807130083
680713009,6807130092
680713011,6807130113
680713015,6807130153
680713016,6807130166
680713017,6807130171
680713019,6807130193
680713020,6807130204
680713021,6807130213
680713023,6807130233
680713025,6807130256
680713026,6807130263
680713027,6807130271
680713028,6807130282
680713030,6807130309
680713032,6807130321
680713033,6807130331
680713035,6807130353
680713037,6807130371
680713039,6807130391
680713040,6807130401
680713041,6807130411
680713042,6807130423
680713043,6807130433
680713044,6807130442
680713045,6807130451
680713046,6807130461
680713048,6807130484
680713049,6807130492
680713050,6807130502
680713053,6807130530
680713057,6807130572
680713059,6807130592
680713060,6807130602
680713061,6807130612
680713062,6807130623
680713063,6807130632
680713064,6807130643
680713065,6807130653
680713067,6807130673
680713068,6807130683
680713069,6807130693
680713070,6807130703
680713071,6807130712
680713072,6807130723
680713074,6807130742
680713075,6807130753
680713076,6807130763
680713078,6807130783
680713079,6807130793
680713080,6807130803
680713081,6807130813
680713082,6807130821
680713084,6807130843
680713085,6807130853
680713086,6807130861
680713087,6807130874
680713088,6807130883
680713090,6807130903
680713091,6807130911
680713094,6807130943
680713095,6807130951
680713097,6807130973
680713098,6807130982
680713099,6807130992
680713100,6807131002
680713101,6807131011
680713104,6807131041
680713105,6807131051
680713108,6807131083
680713109,6807131093
680713111,6807131112
680713113,6807131133
680713114,6807131142
680713116,6807131162
680713117,6807131171
680713119,6807131191
680713121,6807131216
680713122,6807131223
680713123,6807131233
680713126,6807131262
680713127,6807131273
680713128,6807131283
680713129,6807131291
680713130,6807131303
680713131,6807131313
680713133,6807131333
680713134,6807131341
680713135,6807131351
680713136,6807131362
680713137,6807131371
680713139,6807131396
680713140,6807131403
680713142,6807131422
680713143,6807131433
680713144,6807131443
680713145,6807131452
680713147,6807131471
680713148,6807131486
680713149,6807131491
680713150,6807131501
680713151,6807131513
680713152,6807131522
680713153,6807131533
680713154,6807131541
680713155,6807131551
680713156,6807131566
680713157,6807131573
680713159,6807131591
680713160,6807131601
680713161,6807131612
680713162,6807131621
680713163,6807131632
680713164,6807131641
680713165,6807131652
680713166,6807131661
680713168,6807131683
680713169,6807131695
680713170,6807131703
680713171,6807131714
680713172,6807131722
680713173,6807131733
680713175,6807131756
680713176,6807131762
680713177,6807131773
680713178,6807131782
680713180,6807131803
680713184,6807131841
680713185,6807131852
680713186,6807131860
680713187,6807131873
680713188,6807131883
680713189,6807131891
680713190,6807131903
680713191,6807131913
680713193,6807131934
680713194,6807131949
680713195,6807131952
680713196,6807131963
680713197,6807131971
680713200,6807132002
680713201,6807132012
680713202,6807132022
680713203,6807132031
680713204,6807132041
680713207,6807132071
680713208,6807132081
680713211,6807132111
680713212,6807132121
680713213,6807132135
680713214,6807132143
680713215,6807132151
680713218,6807132181
680713219,6807132197
680713220,6807132201
680713222,6807132221
680713223,6807132231
680713224,6807132242
680713225,6807132258
680713227,6807132271
680713228,6807132281
680713229,6807132292
680713230,6807132301
680713231,6807132311
680713232,6807132323
680713233,6807132336
680713235,6807132353
680713236,6807132362
680713238,6807132381
680713240,6807132403
680713241,6807132413
680713242,6807132423
680713243,6807132431
680713245,6807132451
680713246,6807132463
680713247,6807132473
680713248,6807132486
680713249,6807132490
680713251,6807132513
680713253,6807132533
680713254,6807132542
680713255,6807132551
680713256,6807132563
680713259,6807132591
680713261,6807132613
680713262,6807132622
680713264,6807132643
680713266,6807132663
680713267,6807132679
680713268,6807132681
680713269,6807132693
680713270,6807132701
680713272,6807132721
680713273,6807132733
680713274,6807132743
680713275,6807132755
680713277,6807132772
680713279,6807132793
680713281,6807132813
680713282,6807132821
680713283,6807132833
680713284,6807132841
680713285,6807132851
680713286,6807132863
680713288,6807132883
680713289,6807132893
680713291,6807132912
680713292,6807132923
680713295,6807132951
680713296,6807132963
680713298,6807132983
680713299,6807132994
680713300,6807133003
680713303,6807133031
680713304,6807133045
680713305,6807133053
680713306,6807133069
680713307,6807133073
680713308,6807133082
680713309,6807133092
680713310,6807133101
680713311,6807133116
680713313,6807133134
680713314,6807133143
680713316,6807133166
680713317,6807133173
680713318,6807133183
680713319,6807133199
680713320,6807133201
680713322,6807133226
680713323,6807133233
680713324,6807133241
680713325,6807133251
680713326,6807133268
680713327,6807133272
680713330,6807133301
680713331,6807133313
680713332,6807133322
680713333,6807133333
680713334,6807133349
680713335,6807133353
680713336,6807133363
680713337,6807133371
680713338,6807133383
680713339,6807133393
680713340,6807133404
680713341,6807133413
680713342,6807133424
680713343,6807133432
680713344,6807133441
680713345,6807133452
680713346,6807133465
680713347,6807133473
680713348,6807133489
680713349,6807133499
680713350,6807133509
680713351,6807133513
680713352,6807133524
680713353,6807133534
680713354,6807133549
680713355,6807133559
680713356,6807133563
680713358,6807133583
680713359,6807133595
680713360,6807133601
680713361,6807133613
680713362,6807133620
680713363,6807133633
680713365,6807133653
680713366,6807133663
680713367,6807133673
680713369,6807133693
680713372,6807133723
680713375,6807133751
680713376,6807133763
680713377,6807133771
680713378,6807133785
680713379,6807133792
680713380,6807133803
680713381,6807133812
680713384,6807133841
680713385,6807133851
680713386,6807133861
680713388,6807133881
680713389,6807133894
680713390,6807133901
680713391,6807133913
680713392,6807133923
680713393,6807133936
680713394,6807133942
680713395,6807133953
680713396,6807133963
680713397,6807133973
680714000,6807140003
680714001,6807140014
680714002,6807140021
680714004,6807140042
